datetime,geometry,PRECIPITATION,PRECIPITATION_units,AVG AIR TEMP,AVG AIR TEMP_units,SWE,SWE_units,SNOWDEPTH,SNOWDEPTH_units,datasource
2023-06-03 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,5.999999999999998,degF,0.0,in,0.0,in,NRCS
2023-06-04 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,8.1,degF,0.0,in,0.0,in,NRCS
2023-06-05 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,9.4,degF,0.0,in,0.0,in,NRCS
2023-06-06 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,9.000000000000002,degF,0.0,in,0.0,in,NRCS
2023-06-07 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,7.6000000000000005,degF,0.0,in,0.0,in,NRCS
2023-06-08 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,9.000000000000002,degF,0.0,in,0.0,in,NRCS
2023-06-09 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,8.800000000000002,degF,0.0,in,0.0,in,NRCS
2023-06-10 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,9.899999999999999,degF,0.0,in,0.0,in,NRCS
2023-06-11 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,9.8,degF,0.0,in,0.0,in,NRCS
2023-06-12 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,7.5,degF,0.0,in,0.0,in,NRCS
2023-06-13 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,6.500000000000002,degF,0.0,in,0.0,in,NRCS
2023-06-14 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,8.599999999999998,degF,0.0,in,0.0,in,NRCS
2023-06-15 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.254,in,7.1000000000000005,degF,0.0,in,0.0,in,NRCS
2023-06-16 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.762,in,5.1,degF,0.0,in,0.0,in,NRCS
2023-06-17 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.254,in,3.699999999999998,degF,0.254,in,0.0,in,NRCS
2023-06-18 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,10.2,degF,0.0,in,0.0,in,NRCS
2023-06-19 08:00:00+00:00,POINT Z (-106.95327 38.89435 10190),0.0,in,14.300000000000002,degF,0.0,in,0.0,in,NRCS
